colony,depth,date,reef,score,mortality,C.SH,D.SH,tot.SH,propD,syms,dom,tdom,vis,days,year
78,6,2015-09-14,25,3,0,0.0308848589646442,0.0759242820578998,0.106809141022544,0.710840676472387,DC,D,D,not bleached,325,y2
78,6,2015-10-01,25,3,0,0.000357354494266088,0.0201944850897177,0.0205518395839838,0.982612043422888,DC,D,D,not bleached,342,y2
78,6,2015-10-21,25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
78,6,2015-11-04,25,3,0,0.00130570396301738,0.719294845840602,0.720600549803619,0.998188033629209,DC,D,D,not bleached,376,y2
78,6,2015-12-04,25,NA,NA,0.000522726366955497,0.252412484080732,0.252935210447687,0.997933358641407,DC,D,D,not bleached,406,y2
78,6,2015-12-17,25,3,0,0.013494296276526,0.13339765137771,0.146891947654236,0.908134540442681,DC,D,D,not bleached,419,y2
78,6,2016-01-20,25,3,0,0.0185234104095283,0.163414190191136,0.181937600600664,0.898188113131241,DC,D,D,not bleached,453,y2
78,6,2016-02-11,25,3,0,0.00103564376459127,0.157290688464374,0.158326332228965,0.993458802777711,DC,D,D,not bleached,475,y2
78,6,2016-03-31,25,NA,NA,0.000575795267934267,0.0154875759932996,0.0160633712612339,0.964154768101274,DC,D,D,not bleached,524,y2
79,7,2014-10-24,25,1,0,0.00132846385241835,NA,0.00132846385241835,0,C,C,C,bleached,0,y1
79,7,2014-11-04,25,1,0,0.00141717116107748,NA,0.00141717116107748,0,C,C,C,bleached,11,y1
79,7,2014-11-24,25,1,0,0.00971634072760398,NA,0.00971634072760398,0,C,C,C,bleached,31,y1
79,7,2014-12-16,25,1,0,5.85754211660066e-05,NA,5.85754211660066e-05,0,C,C,C,bleached,53,y1
79,7,2015-01-14,25,2,1,0.00383074084188437,NA,0.00383074084188437,0,C,C,C,bleached,82,y1
79,7,2015-05-06,25,3,1,0.00589838628511941,NA,0.00589838628511941,0,C,C,C,bleached,194,y1
79,7,2015-08-11,25,2,1,0.0101010113119931,0,0.0101010113119931,0,C,C,C,bleached,291,y2
79,7,2015-09-14,25,2,1,0.0169114427309324,0,0.0169114427309324,0,C,C,C,bleached,325,y2
79,7,2015-10-01,25,1,1,0.00231189814329329,0,0.00231189814329329,0,C,C,C,bleached,342,y2
79,7,2015-10-21,25,1,1,7.30044308163244e-05,0,7.30044308163244e-05,0,C,C,C,bleached,362,y2
79,7,2015-11-04,25,1,1,0.0013248948247559,0.000235335269304748,0.00156023009406065,0.15083369446635,CD,C,C,bleached,376,y2
79,7,2015-12-04,25,NA,NA,0.0317795730512866,0,0.0317795730512866,0,C,C,C,bleached,406,y2
79,7,2015-12-17,25,2,2,0.0426161345996569,0,0.0426161345996569,0,C,C,C,bleached,419,y2
79,7,2016-01-20,25,2,2,0.0193187231324747,0.0105103547260298,0.0298290778585045,0.352352653202559,CD,C,C,bleached,453,y2
79,7,2016-02-11,25,3,2,0.0166664835438452,0,0.0166664835438452,0,C,C,C,bleached,475,y2
79,7,2016-03-31,25,NA,NA,0.0130007940605478,0,0.0130007940605478,0,C,C,C,bleached,524,y2
8,5,2014-10-24,HIMB,3,0,0.0126775666370365,0.0179341502087246,0.0306117168457611,0.585859012713557,DC,D,D,not bleached,0,y1
8,5,2014-11-04,HIMB,3,0,0.00213415160818465,0.0166197925723942,0.0187539441805788,0.886202518913609,DC,D,D,not bleached,11,y1
8,5,2014-11-24,HIMB,3,0,0.0152828139332849,0.0388048164661512,0.054087630399436,0.717443455732455,DC,D,D,not bleached,31,y1
8,5,2014-12-16,HIMB,3,0,0.00630248765646851,0.0868090453200742,0.0931115329765427,0.932312491750552,DC,D,D,not bleached,53,y1
8,5,2015-01-14,HIMB,3,0,0.184369388227195,1.05113067308397,1.23550006131117,0.850773468977789,DC,D,D,not bleached,82,y1
8,5,2015-05-06,HIMB,3,0,0.000940081416158691,0.0058735180322032,0.00681359944836189,0.862028664396363,DC,D,D,not bleached,194,y1
8,5,2015-08-11,HIMB,2,0,0.00301337002258576,0.03109346423072,0.0341068342533057,0.911649084749233,DC,D,D,not bleached,291,y2
8,5,2015-09-14,HIMB,2,0,0.0416913978008487,0.288282500953308,0.329973898754157,0.873652437485941,DC,D,D,not bleached,325,y2
8,5,2015-10-01,HIMB,3,0,0.00841071142901269,0.102550410471498,0.110961121900511,0.92420127622219,DC,D,D,not bleached,342,y2
8,5,2015-10-21,HIMB,3,0,0.192588511932373,1.34812584112848,1.54071435306085,0.875000507686731,DC,D,D,not bleached,362,y2
8,5,2015-11-04,HIMB,3,0,0.0126041579834418,0.116872318661438,0.12947647664488,0.902652911864355,DC,D,D,not bleached,376,y2
8,5,2015-12-04,HIMB,NA,NA,0.000407996261413738,0.0242395238808883,0.024647520142302,0.983446762227673,DC,D,D,not bleached,406,y2
8,5,2015-12-17,HIMB,3,0,0.00405577561448775,0.122636061177688,0.126691836792175,0.96798708016886,DC,D,D,not bleached,419,y2
8,5,2016-01-20,HIMB,3,0,0.00465740982829083,0.312072940114805,0.316730349943095,0.985295347196353,DC,D,D,not bleached,453,y2
8,5,2016-02-11,HIMB,3,0,0.000493861304064358,0.0589017852513854,0.0593956465554497,0.991685227239621,DC,D,D,not bleached,475,y2
8,5,2016-03-31,HIMB,NA,NA,0.00118056529568136,0.0389861410827378,0.0401667063784192,0.970608361946359,DC,D,D,not bleached,524,y2
80,7,2014-10-24,25,3,0,0.131283462803416,0.000717497445840802,0.132000960249257,0.00543554716939904,CD,C,C,not bleached,0,y1
80,7,2014-11-04,25,3,0,0.0299225942961372,0.00014726488778305,0.0300698591839203,0.00489742525504739,CD,C,C,not bleached,11,y1
80,7,2014-11-24,25,3,0,0.250317035462955,0.000126907778740711,0.250443943241696,0.000506731275262806,CD,C,C,not bleached,31,y1
80,7,2014-12-16,25,3,0,0.00550810068947042,0.00113990850134142,0.00664800919081184,0.171466144017502,CD,C,C,not bleached,53,y1
80,7,2015-01-14,25,3,1,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
80,7,2015-05-06,25,2,2,0.352325550623896,0.126900293983875,0.479225844607771,0.264802692533702,CD,C,C,not bleached,194,y1
80,7,2015-08-11,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA,291,y2
80,7,2015-09-14,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA,325,y2
80,7,2015-10-01,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
80,7,2015-10-21,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
80,7,2015-11-04,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
80,7,2015-12-17,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
80,7,2016-01-20,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
80,7,2016-02-11,25,0,3,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
83,8,2014-10-24,25,1,0,0.00339461483986363,0.000229368776890826,0.00362398361675446,0.0632918912299728,CD,C,C,bleached,0,y1
83,8,2014-11-04,25,1,0,0.00235673436585343,NA,0.00235673436585343,0,C,C,C,bleached,11,y1
83,8,2014-11-24,25,2,1,0.0634769338427948,NA,0.0634769338427948,0,C,C,C,bleached,31,y1
83,8,2014-12-16,25,2,1,0.196321247662217,NA,0.196321247662217,0,C,C,C,bleached,53,y1
83,8,2015-01-14,25,3,1,1.10748750570561,NA,1.10748750570561,0,C,C,C,bleached,82,y1
83,8,2015-05-06,25,2,1,0.0770699407934803,NA,0.0770699407934803,0,C,C,C,bleached,194,y1
83,8,2015-08-11,25,2,1,0.016974860785395,0,0.016974860785395,0,C,C,C,bleached,291,y2
83,8,2015-09-14,25,1,1,0.0123824752957374,0,0.0123824752957374,0,C,C,C,bleached,325,y2
83,8,2015-10-01,25,1,1,0.000405416816519368,0,0.000405416816519368,0,C,C,C,bleached,342,y2
83,8,2015-10-21,25,1,2,0,0,2e-05,NA,NA,NA,C,bleached,362,y2
83,8,2015-11-04,25,1,2,0.000422691743547223,0,0.000422691743547223,0,C,C,C,bleached,376,y2
83,8,2015-12-04,25,NA,NA,0.0488903503116576,0,0.0488903503116576,0,C,C,C,bleached,406,y2
83,8,2015-12-17,25,2,2,0.814588613272465,0,0.814588613272465,0,C,C,C,bleached,419,y2
83,8,2016-01-20,25,2,2,0.0113918317401766,0,0.0113918317401766,0,C,C,C,bleached,453,y2
83,8,2016-02-11,25,2,2,0.0194079769568509,0,0.0194079769568509,0,C,C,C,bleached,475,y2
83,8,2016-03-31,25,NA,NA,0.0256533945778011,0,0.0256533945778011,0,C,C,C,bleached,524,y2
84,8,2014-10-24,25,3,0,0.449230220236963,NA,0.449230220236963,0,C,C,C,not bleached,0,y1
84,8,2014-11-04,25,3,0,0.0532162028363417,NA,0.0532162028363417,0,C,C,C,not bleached,11,y1
84,8,2014-11-24,25,3,0,0.396273954476345,NA,0.396273954476345,0,C,C,C,not bleached,31,y1
84,8,2014-12-16,25,3,0,0.0447604675948525,NA,0.0447604675948525,0,C,C,C,not bleached,53,y1
84,8,2015-01-14,25,3,0,2.05178795733585,NA,2.05178795733585,0,C,C,C,not bleached,82,y1
84,8,2015-05-06,25,3,0,0.0235851558250125,NA,0.0235851558250125,0,C,C,C,not bleached,194,y1
84,8,2015-08-11,25,3,0,0.0145180706566393,0,0.0145180706566393,0,C,C,C,not bleached,291,y2
84,8,2015-09-14,25,3,0,0.0971389399455993,0,0.0971389399455993,0,C,C,C,not bleached,325,y2
84,8,2015-10-01,25,3,0,0.0229962678953115,0,0.0229962678953115,0,C,C,C,not bleached,342,y2
84,8,2015-10-21,25,3,0,0.0152763485523402,0,0.0152763485523402,0,C,C,C,not bleached,362,y2
84,8,2015-11-04,25,3,0,0.173281981767432,0,0.173281981767432,0,C,C,C,not bleached,376,y2
84,8,2015-12-04,25,NA,NA,0.0423834122559782,0,0.0423834122559782,0,C,C,C,not bleached,406,y2
84,8,2015-12-17,25,3,0,0.174511444011807,0,0.174511444011807,0,C,C,C,not bleached,419,y2
84,8,2016-01-20,25,3,0,0.0145619114624911,0,0.0145619114624911,0,C,C,C,not bleached,453,y2
84,8,2016-02-11,25,3,0,0.0355179851320695,0,0.0355179851320695,0,C,C,C,not bleached,475,y2
84,8,2016-03-31,25,NA,NA,0.00689250227079161,0,0.00689250227079161,0,C,C,C,not bleached,524,y2
91,3,2014-10-24,25,1,0,0.00122926884102774,NA,0.00122926884102774,0,C,C,C,bleached,0,y1
91,3,2014-11-04,25,2,0,0.0243675156786862,NA,0.0243675156786862,0,C,C,C,bleached,11,y1
91,3,2014-11-24,25,2,0,0.00608577713553344,NA,0.00608577713553344,0,C,C,C,bleached,31,y1
91,3,2014-12-16,25,2,0,0.0777648510031264,NA,0.0777648510031264,0,C,C,C,bleached,53,y1
91,3,2015-01-14,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
91,3,2015-05-06,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,194,y1
91,3,2015-08-11,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,291,y2
91,3,2015-09-14,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,325,y2
91,3,2015-10-01,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
91,3,2015-10-21,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
91,3,2015-11-04,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
91,3,2015-12-17,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
91,3,2016-01-20,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
91,3,2016-02-11,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
92,3,2014-10-24,25,3,0,0.323894828363034,0.0691381483629151,0.393032976725949,0.175909281045196,CD,C,C,not bleached,0,y1
92,3,2014-11-04,25,3,0,0.0134175408706588,0.0388582080192007,0.0522757488898595,0.743331446118,DC,D,C,not bleached,11,y1
92,3,2014-11-24,25,3,0,0.0246369316085322,0.00641286126385624,0.0310497928723885,0.206534751784415,CD,C,C,not bleached,31,y1
92,3,2014-12-16,25,3,0,0.0169753736176029,0.0274594712609105,0.0444348448785135,0.617971579196141,DC,D,C,not bleached,53,y1
92,3,2015-01-14,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
92,3,2015-05-06,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,194,y1
92,3,2015-08-11,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,291,y2
92,3,2015-09-14,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,325,y2
92,3,2015-10-01,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
92,3,2015-10-21,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
92,3,2015-11-04,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
92,3,2015-12-17,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
92,3,2016-01-20,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
92,3,2016-02-11,25,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
